group,symbol_index,ticker,baseline_pnl,toxicity_pnl,improvement,baseline_fills,toxicity_fills,quotes_suppressed,baseline_adverse_pnl,toxicity_adverse_pnl,baseline_inv_var,toxicity_inv_var
12,6,AAME,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,65,65,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,66,66,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,67,67,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,68,68,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,69,69,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,70,70,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,71,71,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,74,74,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,76,76,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,77,77,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,79,ARQ,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,82,82,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,83,83,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,84,84,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,85,85,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,86,86,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,87,87,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,88,88,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,90,90,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,106,AEIS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,115,115,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,135,AGYS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,146,AIRT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,158,ALCO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,176,ALOT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,211,211,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,240,ANDE,0.1391,0.1391,0.0000,2,2,0,0.0000,0.0000,2592.0000,2592.0000
12,299,THRM,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,308,AROW,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,319,ARTL,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,321,ARTNA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,322,ARTW,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,351,ASRV,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,358,ASYS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,363,GHI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,365,GNSS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,371,ATLO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,379,379,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,381,ATRO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,391,AUBN,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,416,AWRE,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,425,BANF,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,430,NOTV,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,437,BBGI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,469,BELFA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,470,BELFB,-2.5570,-0.0141,2.5429,3,1,3,-0.1386,-0.0528,217.0000,0.0000
12,482,482,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,512,512,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,518,BLKB,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
12,523,523,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
