group,symbol_index,ticker,baseline_pnl,toxicity_pnl,improvement,baseline_fills,toxicity_fills,quotes_suppressed,baseline_adverse_pnl,toxicity_adverse_pnl,baseline_inv_var,toxicity_inv_var
2,6,AAME,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,8,AAON,-11.5208,0.0220,11.5428,2,2,0,0.0000,0.0000,4802.0000,4802.0000
2,53,ACGL,-0.9356,0.0744,1.0100,4,1,5,-0.1173,-0.0732,3438.9167,0.0000
2,61,61,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,65,65,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,66,66,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,67,67,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,68,68,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,69,69,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,70,70,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,71,71,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,74,74,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,76,76,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,77,77,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,79,ARQ,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,82,82,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,83,83,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,84,84,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,85,85,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,86,86,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,87,87,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,88,88,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,90,90,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,115,115,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,135,AGYS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,146,AIRT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,158,ALCO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,176,ALOT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,197,197,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,211,211,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,222,AMRN,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,232,AMWD,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,248,ANIK,-0.6866,0.0032,0.6898,3,1,8,-0.0363,-0.0210,382.3333,0.0000
2,256,HCKT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,275,APOG,0.1549,0.0000,-0.1549,1,0,0,0.0000,0.0000,0.0000,0.0000
2,299,THRM,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,301,ARKR,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,308,AROW,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,319,ARTL,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,321,ARTNA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,322,ARTW,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,351,ASRV,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,354,VCEL,-35.6324,0.0242,35.6566,13,1,14,-0.0198,0.0000,30001.6410,0.0000
2,358,ASYS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,363,GHI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,365,GNSS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,371,ATLO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,378,ATRC,-14.8006,0.1863,14.9870,3,1,7,-0.0180,0.0000,3781.3333,0.0000
2,379,379,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,381,ATRO,-0.0280,-0.0382,-0.0102,3,2,1,0.0000,0.0000,2989.0000,24.5000
2,391,AUBN,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
2,403,SRPT,-0.1433,-0.0633,0.0800,2,2,1,-0.0027,-0.0027,18.0000,18.0000
