group,symbol_index,ticker,baseline_pnl,toxicity_pnl,improvement,baseline_fills,toxicity_fills,quotes_suppressed,baseline_adverse_pnl,toxicity_adverse_pnl,baseline_inv_var,toxicity_inv_var
1,1096,DAIO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1097,DAKT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1106,KINS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1114,DCTH,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1139,DGICA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1140,DGICB,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1141,DGII,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1144,ELA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1145,DHIL,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1159,DJCO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1166,DLTR,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1171,DMLP,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1188,1188,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1189,USAU,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1200,1200,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1207,1207,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1210,DSGX,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1218,DSWL,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1248,DXPE,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1249,1249,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1253,1253,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1264,1264,16.9279,0.1353,-16.7926,20,1,21,-0.3201,-0.0801,102388.4711,0.0000
1,1267,1267,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1281,EDAP,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1290,EDUC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1293,EEFT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1300,EFSC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1302,EGBN,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1303,EGHT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1304,1304,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1321,ELSE,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1323,ELTK,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1334,1334,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1343,CASI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1371,ERIC,-0.5610,0.2420,0.8030,2,1,0,-0.0450,0.0000,5000.0000,0.0000
1,1375,EA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1379,ESCA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1387,ESLT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1398,1398,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1409,EWBC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1422,HWBK,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1430,EXPO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1434,EZPW,-17.1135,-0.0252,17.0883,4,1,4,-1.1925,-0.2430,44889.0000,0.0000
1,1442,FARM,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1443,1443,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1454,FBIZ,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1457,FBNC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1464,EFOI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1467,FCAP,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1468,FCBC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1472,FCCO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1474,FCEL,42.6470,0.1070,-42.5400,3,1,7,-0.4350,-0.1350,1000000.0000,0.0000
1,1478,FCFS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1482,FCNCA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1486,CIVB,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1488,1488,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1491,FELE,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1511,FFIN,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1512,FFIV,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1532,FISI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1543,1543,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1545,AVDL,-1.3198,0.1863,1.5061,4,3,1,0.0000,0.0000,186.2500,81.0000
1,1550,FLXS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1576,FNLC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1581,FONR,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1583,FWDI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1584,ASUR,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1585,FORM,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1586,FORR,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1587,FORTY,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1588,FOSL,0.2420,0.2420,0.0000,1,1,0,0.0000,0.0000,0.0000,0.0000
1,1601,FRME,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1616,CIGI,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1620,FSTR,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1625,FTEK,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1634,FUNC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1636,FUND,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1646,FWRD,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1648,GABC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1651,GAIA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1655,GASS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1666,GCBC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1681,1681,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1693,GGAL,-42.5382,0.1162,42.6544,18,2,13,-0.2199,0.0000,53126.5000,220.5000
1,1700,1700,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1702,GIGM,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1705,GILT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1710,GLAD,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1714,1714,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1724,GLNG,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1746,1746,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1752,GOOD,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1769,GROW,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1771,GRVY,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1772,GSBC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1784,GTIM,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1790,1790,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1792,SFST,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1799,HAFC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1818,HWC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1820,HBIO,0.6268,0.6268,0.0000,1,1,0,0.0000,0.0000,0.0000,0.0000
1,1821,HBNC,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1828,HCSG,-1.3112,0.0097,1.3209,3,1,2,0.0000,0.0000,1396.0000,0.0000
1,1834,HELE,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1851,STRR,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1856,HIFS,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1857,HIHO,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1864,HLIT,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1869,1869,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
1,1874,HNNA,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000
