group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
10,1693,GGAL,baseline,1692721169011489081,15.2500,88,1,15.2550,0.1297,0,0.0000,0.2837,0.0139,0.0893,0.0000,0.0000,0.2477,1.5000,0.0016
10,1693,GGAL,baseline,1692721169011489081,15.2500,10,1,15.2550,0.1297,0,0.0000,0.2837,0.0139,0.0893,0.0000,0.0000,0.2807,1.5000,0.0016
10,1758,GPRO,toxicity,1692723849892582952,3.6800,600,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.2500,-0.8000,0.0000
10,1758,GPRO,toxicity,1692723849892582952,3.6800,100,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.1765,-0.8000,0.0000
10,1758,GPRO,toxicity,1692723849892582952,3.6800,100,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.1111,-0.8000,0.0000
10,1758,GPRO,toxicity,1692723849892582952,3.6800,56,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.0776,-0.8000,0.0000
10,1758,GPRO,baseline,1692720827030276625,3.6900,100,0,3.6850,0.0524,1,0.0000,0.1310,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
10,1758,GPRO,baseline,1692720827030288444,3.6900,100,0,3.6850,0.0506,1,0.0000,0.1264,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
10,1758,GPRO,baseline,1692723849892582952,3.6800,600,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.2500,-0.8000,0.0000
10,1758,GPRO,baseline,1692723849892582952,3.6800,100,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.1765,-0.8000,0.0000
10,1758,GPRO,baseline,1692723849892582952,3.6800,100,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.1111,-0.8000,0.0000
10,1758,GPRO,baseline,1692723849892582952,3.6800,56,1,3.6850,0.1622,0,0.0000,0.3981,0.0033,0.0150,0.0000,0.0000,-0.0776,-0.8000,0.0000
10,1930,IAC,toxicity,1692723942766869924,54.7900,10,1,54.7950,0.2252,1,-0.0090,0.4490,0.0493,0.2380,0.0000,0.0000,0.2203,-0.0000,0.0016
10,1930,IAC,baseline,1692720741309186689,54.7100,1,0,54.7100,0.2037,1,-0.0008,0.3074,0.1481,0.3407,0.0000,0.0000,-1.0000,0.1111,0.0001
10,1930,IAC,baseline,1692723942766869924,54.7900,10,1,54.7950,0.2252,1,-0.0090,0.4490,0.0493,0.2380,0.0000,0.0000,0.2203,-0.0000,0.0016
10,1930,IAC,baseline,1692724094534214502,54.7700,86,0,54.7650,0.2240,1,-0.0645,0.4663,0.0195,0.2240,0.0000,0.0000,-0.5886,-0.2222,0.0011
10,1930,IAC,baseline,1692726792268263580,54.7900,6,1,54.7900,0.2177,1,-0.0018,0.4346,0.0490,0.2267,0.0000,0.0000,-0.0109,-0.5556,0.0016
10,1930,IAC,baseline,1692732867962750676,54.7900,89,0,54.7850,0.2216,1,0.0000,0.4705,0.0165,0.2011,0.0000,0.0000,-0.2548,-0.2222,0.0015
10,1930,IAC,baseline,1692732871662147555,54.7900,2,0,54.7850,0.2216,1,0.0000,0.4705,0.0165,0.2011,0.0000,0.0000,-0.2589,-0.2222,0.0015
10,1930,IAC,baseline,1692733183033703131,54.7900,98,0,54.7850,0.2311,0,0.0000,0.4782,0.0263,0.2301,0.0000,0.0000,-0.4151,-0.2222,0.0015
10,1997,TILE,toxicity,1692720977736210209,9.8800,6,1,9.8900,0.1963,0,0.0000,0.2990,0.1638,0.2038,0.0000,0.1333,1.0000,1.0000,-0.0005
10,1997,TILE,baseline,1692720977736192621,9.8900,2,1,9.8900,0.1963,0,0.0000,0.2990,0.1638,0.2038,0.0000,0.1333,1.0000,1.0000,-0.0005
10,2173,ZD,toxicity,1692720934508582904,66.4100,100,0,66.4050,0.1229,1,-0.0900,0.2651,0.0167,0.0905,0.0000,0.0000,-1.0000,-0.3077,0.0017
10,2173,ZD,baseline,1692720934508582904,66.4100,100,0,66.4050,0.1229,1,-0.0900,0.2651,0.0167,0.0905,0.0000,0.0000,-1.0000,-0.3077,0.0017
10,2173,ZD,baseline,1692720934508610554,66.4100,100,0,66.4050,0.1229,1,-0.0900,0.2651,0.0167,0.0905,0.0000,0.0000,-1.0000,-0.3077,0.0017
10,2173,ZD,baseline,1692720934508622193,66.4100,200,0,66.4050,0.1193,1,-0.1800,0.2590,0.0152,0.0844,0.0000,0.0000,-1.0000,-0.3077,0.0017
10,2173,ZD,baseline,1692720934508626686,66.4100,92,0,66.4050,0.1184,1,-0.0828,0.2540,0.0139,0.0933,0.0000,0.0000,-1.0000,-0.3077,0.0017
10,2173,ZD,baseline,1692723975929263412,66.3100,100,0,66.3000,0.1330,1,0.0000,0.2444,0.0568,0.1591,0.0000,0.0000,-0.7986,-0.2308,0.0001
10,2173,ZD,baseline,1692723975929386073,66.3100,200,0,66.3000,0.1330,1,0.0000,0.2444,0.0568,0.1591,0.0000,0.0000,-0.8324,-0.2308,0.0001
10,2173,ZD,baseline,1692723975929479262,66.3100,100,0,66.3000,0.1348,1,0.0000,0.2520,0.0556,0.1528,0.0000,0.0000,-0.8453,-0.2308,0.0001
10,2173,ZD,baseline,1692723977661158704,66.3100,100,0,66.3000,0.1348,1,0.0000,0.2520,0.0556,0.1528,0.0000,0.0000,-0.8564,-0.2308,0.0001
10,2173,ZD,baseline,1692723977661609407,66.3100,150,0,66.3000,0.1348,1,0.0000,0.2520,0.0556,0.1528,0.0000,0.0000,-0.8704,-0.2308,0.0001
10,2173,ZD,baseline,1692723977661656146,66.3100,50,0,66.3000,0.1398,1,0.0000,0.2520,0.0556,0.1861,0.0000,0.0000,-0.8745,-0.2308,0.0001
10,2173,ZD,baseline,1692723977661727965,66.3100,100,0,66.3000,0.1398,1,0.0000,0.2520,0.0556,0.1861,0.0000,0.0000,-0.8819,-0.2308,0.0001
10,2173,ZD,baseline,1692723977661803686,66.3100,18,0,66.3000,0.1398,1,0.0000,0.2520,0.0556,0.1861,0.0000,0.0000,-0.8831,-0.2308,0.0001
10,2173,ZD,baseline,1692723977662233562,66.3100,11,0,66.3000,0.1398,1,0.0000,0.2520,0.0556,0.1861,0.0000,0.0000,-0.8839,-0.2308,0.0001
10,2173,ZD,baseline,1692726950530370726,66.2500,72,0,66.2450,0.2059,1,0.0000,0.4167,0.0675,0.1714,0.0000,0.0000,-0.9002,-0.1538,-0.0008
10,2173,ZD,baseline,1692726954682723563,66.2500,100,0,66.2450,0.2124,1,-0.1350,0.4167,0.0860,0.1899,0.0000,0.0000,-0.9049,-0.1538,-0.0008
10,2173,ZD,baseline,1692726954682803351,66.2500,28,0,66.2450,0.2093,1,-0.0378,0.4111,0.0860,0.1844,0.0000,0.0000,-0.9062,-0.1538,-0.0008
10,2173,ZD,baseline,1692726954682803351,66.2500,72,0,66.2450,0.2093,1,-0.0972,0.4111,0.0860,0.1844,0.0000,0.0000,-0.9093,-0.1538,-0.0008
10,2173,ZD,baseline,1692726954682858937,66.2500,128,0,66.2450,0.2093,1,-0.1728,0.4111,0.0860,0.1844,0.0000,0.0000,-0.9142,-0.1538,-0.0008
10,2173,ZD,baseline,1692726954682889606,66.2500,115,0,66.2450,0.2107,1,-0.1552,0.4071,0.0860,0.2042,0.0000,0.0000,-0.9183,-0.1538,-0.0008
10,2552,MKSI,toxicity,1692720909600447394,94.0500,23,0,94.0450,0.1702,1,-0.0104,0.2122,0.0833,0.3942,0.0000,0.0952,-0.4848,-0.3077,-0.0017
10,2552,MKSI,baseline,1692720909600447394,94.0500,23,0,94.0450,0.1702,1,-0.0104,0.2122,0.0833,0.3942,0.0000,0.0952,-0.4848,-0.3077,-0.0017
10,2552,MKSI,baseline,1692720909603759826,94.0700,55,0,94.0600,0.1517,1,0.0000,0.1381,0.0833,0.3571,0.0000,0.2619,-0.6364,-0.2308,-0.0015
10,2552,MKSI,baseline,1692721122933557779,93.9400,1,0,93.9300,0.1126,1,0.0000,0.1869,0.0417,0.1970,0.0000,0.0000,-0.6557,0.3846,-0.0029
10,2552,MKSI,baseline,1692721122933584787,93.9400,79,0,93.9300,0.1126,1,0.0000,0.1869,0.0417,0.1970,0.0000,0.0000,-0.7131,0.3846,-0.0029
10,2552,MKSI,baseline,1692724110500997403,93.9300,1,0,93.9200,0.2551,1,0.0000,0.2026,0.2500,0.6046,0.0000,0.3333,-0.7149,-0.2308,-0.0030
10,2761,2761,toxicity,1692720975686602501,1.1500,2,1,1.1550,0.0944,0,0.0000,0.2250,0.0000,0.0296,0.0000,0.0000,1.0000,0.0000,0.0000
10,2761,2761,baseline,1692720975686602501,1.1500,2,1,1.1550,0.0944,0,0.0000,0.2250,0.0000,0.0296,0.0000,0.0000,1.0000,0.0000,0.0000
10,3178,PLUS,toxicity,1692732645065161987,62.7100,2,1,62.7200,0.2767,0,0.0000,0.2444,0.5111,0.5111,0.0000,0.0000,1.0000,0.1111,-0.0002
10,3178,PLUS,baseline,1692732645065161987,62.7100,2,1,62.7200,0.2767,0,0.0000,0.2444,0.5111,0.5111,0.0000,0.0000,1.0000,0.1111,-0.0002
10,3227,PRAA,toxicity,1692721008380889846,19.4200,10,0,19.4150,0.0389,1,0.0000,0.0556,0.0000,0.1111,0.0000,0.0000,-1.0000,0.0000,0.0000
10,3227,PRAA,baseline,1692721008380889846,19.4200,10,0,19.4150,0.0389,1,0.0000,0.0556,0.0000,0.1111,0.0000,0.0000,-1.0000,0.0000,0.0000
10,3402,RDWR,toxicity,1692723676165867899,16.8900,45,0,16.8800,0.0832,0,0.0000,0.1455,0.0000,0.1667,0.0000,0.0000,-1.0000,0.0000,0.0000
10,3402,RDWR,baseline,1692723676165867899,16.8900,45,0,16.8800,0.0832,0,0.0000,0.1455,0.0000,0.1667,0.0000,0.0000,-1.0000,0.0000,0.0000
10,3402,RDWR,baseline,1692723676165879002,16.8900,24,0,16.8800,0.0832,0,0.0000,0.1455,0.0000,0.1667,0.0000,0.0000,-1.0000,0.0000,0.0000
10,3530,SANM,toxicity,1692721063714878274,55.1600,28,1,55.1700,0.1267,1,0.0000,0.2667,0.0000,0.0000,0.0000,0.2000,1.0000,0.0000,0.0000
10,3530,SANM,baseline,1692721063714878274,55.1600,28,1,55.1700,0.1267,1,0.0000,0.2667,0.0000,0.0000,0.0000,0.2000,1.0000,0.0000,0.0000
10,3646,SHOO,toxicity,1692732899264634069,33.8700,88,1,33.8800,0.1919,1,-0.0132,0.4386,0.0370,0.0602,0.0000,0.0000,-0.4990,-0.7143,-0.0034
10,3646,SHOO,baseline,1692732899264634069,33.8700,88,1,33.8800,0.1919,1,-0.0132,0.4386,0.0370,0.0602,0.0000,0.0000,-0.4990,-0.7143,-0.0034
10,3646,SHOO,baseline,1692733110421092188,33.8700,17,1,33.8750,0.1987,0,0.0000,0.4486,0.0510,0.0608,0.0000,0.0000,-0.4519,-0.5714,-0.0035
10,3681,SLAB,toxicity,1692726746594432731,135.1700,10,0,135.1650,0.1345,0,0.0000,0.2222,0.0000,0.2460,0.0000,0.0873,0.8779,-0.6389,-0.0011
10,3681,SLAB,baseline,1692726746594432731,135.1700,10,0,135.1650,0.1345,0,0.0000,0.2222,0.0000,0.2460,0.0000,0.0873,0.8779,-0.6389,-0.0011
10,3691,SMBC,toxicity,1692727148477524302,43.7900,38,0,43.7800,0.1778,0,0.0000,0.1111,0.0000,0.8889,0.0000,0.0000,-1.0000,0.0000,0.0000
10,3691,SMBC,baseline,1692727148477524302,43.7900,38,0,43.7800,0.1778,0,0.0000,0.1111,0.0000,0.8889,0.0000,0.0000,-1.0000,0.0000,0.0000
10,4102,TRST,toxicity,1692732731652774984,28.2600,48,1,28.2700,0.1472,0,0.0000,0.0972,0.1667,0.5000,0.0000,0.0000,1.0000,0.0000,0.0000
10,4102,TRST,baseline,1692732731652774984,28.2600,48,1,28.2700,0.1472,0,0.0000,0.0972,0.1667,0.5000,0.0000,0.0000,1.0000,0.0000,0.0000
10,4231,SPOK,toxicity,1692723932191567134,12.8900,7,1,12.8950,0.2528,0,0.0000,0.1667,0.3056,0.8333,0.0000,0.0000,1.0000,-0.5000,-0.0035
10,4231,SPOK,toxicity,1692723932191567134,12.8900,1,1,12.8950,0.2528,0,0.0000,0.1667,0.3056,0.8333,0.0000,0.0000,1.0000,-0.5000,-0.0035
10,4231,SPOK,baseline,1692723932191567134,12.8900,7,1,12.8950,0.2528,0,0.0000,0.1667,0.3056,0.8333,0.0000,0.0000,1.0000,-0.5000,-0.0035
10,4231,SPOK,baseline,1692723932191567134,12.8900,1,1,12.8950,0.2528,0,0.0000,0.1667,0.3056,0.8333,0.0000,0.0000,1.0000,-0.5000,-0.0035
10,4245,UVSP,toxicity,1692720880355626404,18.0400,1,1,18.0450,0.1202,1,-0.0016,0.1131,0.1667,0.1667,0.0000,0.1667,1.0000,0.1667,-0.0003
10,4245,UVSP,baseline,1692720880355626404,18.0400,1,1,18.0450,0.1202,1,-0.0016,0.1131,0.1667,0.1667,0.0000,0.1667,1.0000,0.1667,-0.0003
10,4352,WASH,toxicity,1692723725027676271,27.7900,85,1,27.7950,0.0750,0,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,1.0000,0.0000,0.0000
10,4352,WASH,baseline,1692723725027676271,27.7900,85,1,27.7950,0.0750,0,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,1.0000,0.0000,0.0000
10,4516,4516,toxicity,1692733030245257213,2.1400,100,0,2.1300,0.0742,1,0.0000,0.0606,0.0455,0.2727,0.0000,0.0000,-0.7031,0.0000,-0.0093
10,4516,4516,baseline,1692733030245257213,2.1400,100,0,2.1300,0.0742,1,0.0000,0.0606,0.0455,0.2727,0.0000,0.0000,-0.7031,0.0000,-0.0093
10,4516,4516,baseline,1692733084376237391,2.1400,68,0,2.1300,0.0742,0,0.0000,0.0606,0.0455,0.2727,0.0000,0.0000,-0.8061,0.0000,-0.0093
10,4843,4843,toxicity,1692723802782999988,3.3900,100,0,3.3850,0.0424,1,0.0000,0.0303,0.0152,0.1818,0.0000,0.0000,-1.0000,0.0000,0.0000
10,4843,4843,baseline,1692723802782999988,3.3900,100,0,3.3850,0.0424,1,0.0000,0.0303,0.0152,0.1818,0.0000,0.0000,-1.0000,0.0000,0.0000
10,4843,4843,baseline,1692723964242939394,3.3900,100,0,3.3850,0.0410,0,0.0000,0.0278,0.0139,0.1806,0.0000,0.0000,-1.0000,0.0000,0.0000
10,4940,4940,toxicity,1692720967910249497,38.2600,25,0,38.2550,0.2155,1,-0.0113,0.3900,0.1282,0.2257,0.0000,0.0000,-1.0000,0.2500,0.0012
10,4940,4940,baseline,1692720621430340346,38.2400,27,0,38.2300,0.0631,1,-0.0162,0.1222,0.0000,0.0944,0.0000,0.0000,-1.0000,0.5000,0.0005
10,4940,4940,baseline,1692720967910249497,38.2600,25,0,38.2550,0.2155,1,-0.0113,0.3900,0.1282,0.2257,0.0000,0.0000,-1.0000,0.2500,0.0012
10,4940,4940,baseline,1692720995933807798,38.2600,18,1,38.2600,0.2165,1,0.0000,0.4513,0.0737,0.1415,0.0000,0.0000,0.3712,0.5000,0.0013
10,4940,4940,baseline,1692723709811919649,38.2700,12,1,38.2750,0.1900,1,-0.0018,0.3831,0.0527,0.1750,0.0000,0.0000,0.4061,-0.2500,0.0017
10,4940,4940,baseline,1692723774362073160,38.2800,1,0,38.2700,0.2048,1,0.0000,0.4019,0.0815,0.1848,0.0000,0.0000,0.4034,-0.5000,0.0016
10,4940,4940,baseline,1692723891373850287,38.2800,2,0,38.2700,0.2015,0,0.0000,0.3878,0.0911,0.1879,0.0000,0.0000,0.3981,-0.5000,0.0016
10,5041,BFS,toxicity,1692723813558093942,36.3000,51,1,36.3050,0.0790,1,-0.1989,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,toxicity,1692723813558093942,36.3000,4,1,36.3050,0.0790,1,-0.0156,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,toxicity,1692723813558093942,36.3000,200,1,36.3050,0.0790,1,-0.7800,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,toxicity,1692723813558093942,36.3000,100,1,36.3050,0.0790,1,-0.3900,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,toxicity,1692723813558093942,36.3000,1,1,36.3050,0.0790,1,-0.0039,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,baseline,1692723813558093942,36.3000,51,1,36.3050,0.0790,1,-0.1989,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,baseline,1692723813558093942,36.3000,4,1,36.3050,0.0790,1,-0.0156,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,baseline,1692723813558093942,36.3000,200,1,36.3050,0.0790,1,-0.7800,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,baseline,1692723813558093942,36.3000,100,1,36.3050,0.0790,1,-0.3900,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,baseline,1692723813558093942,36.3000,1,1,36.3050,0.0790,1,-0.0039,0.1349,0.0476,0.1032,0.0000,0.0000,1.0000,0.0000,0.0000
10,5041,BFS,baseline,1692732850504018455,36.1800,11,0,36.1800,0.1810,0,0.0000,0.3341,0.0238,0.2842,0.0000,0.0000,0.8881,-0.7895,-0.0034
10,5186,BRT,toxicity,1692732936702575389,18.4700,100,1,18.4750,0.1956,0,0.0000,0.4332,0.0083,0.1375,0.0000,0.0000,0.8902,-0.6667,-0.0005
10,5186,BRT,baseline,1692721142334210359,18.4800,40,1,18.4800,0.0229,1,-0.0000,0.0417,0.0000,0.0417,0.0000,0.0000,1.0000,0.3333,-0.0003
10,5186,BRT,baseline,1692732645116222322,18.4800,3,0,18.4800,0.0465,1,0.0000,0.0694,0.0000,0.1250,0.0000,0.0000,0.9315,-0.3333,-0.0003
10,5186,BRT,baseline,1692732645116281597,18.4800,9,0,18.4800,0.0465,1,0.0000,0.0694,0.0000,0.1250,0.0000,0.0000,0.8194,-0.3333,-0.0003
10,5186,BRT,baseline,1692732936702575389,18.4700,100,1,18.4750,0.1956,0,0.0000,0.4332,0.0083,0.1375,0.0000,0.0000,0.8902,-0.6667,-0.0005
10,5417,5417,toxicity,1692733169981890769,10.9700,100,1,10.9750,0.1761,0,0.0000,0.3614,0.0000,0.0370,0.0000,0.2593,1.0000,-0.5000,-0.0014
10,5417,5417,baseline,1692733169981890769,10.9700,100,1,10.9750,0.1761,0,0.0000,0.3614,0.0000,0.0370,0.0000,0.2593,1.0000,-0.5000,-0.0014
10,5427,CIA,toxicity,1692720967060543374,3.1100,100,1,3.1200,0.0375,1,-0.0150,0.0000,0.0000,0.2500,0.0000,0.0000,1.0000,0.0000,0.0000
10,5427,CIA,toxicity,1692720967060543374,3.1100,100,1,3.1200,0.0375,1,-0.0150,0.0000,0.0000,0.2500,0.0000,0.0000,1.0000,0.0000,0.0000
10,5427,CIA,baseline,1692720967060543374,3.1100,100,1,3.1200,0.0375,1,-0.0150,0.0000,0.0000,0.2500,0.0000,0.0000,1.0000,0.0000,0.0000
10,5427,CIA,baseline,1692720967060543374,3.1100,100,1,3.1200,0.0375,1,-0.0150,0.0000,0.0000,0.2500,0.0000,0.0000,1.0000,0.0000,0.0000
10,5427,CIA,baseline,1692720967061601889,3.1100,69,1,3.1150,0.0727,0,0.0000,0.0667,0.0000,0.3067,0.0000,0.0000,1.0000,-0.2500,-0.0016
10,5532,CNS,toxicity,1692732697163991173,61.8500,1,1,61.8600,0.2109,1,0.0000,0.4542,0.0285,0.1568,0.0000,0.0000,1.0000,-0.8333,-0.0008
10,5532,CNS,toxicity,1692732756395348454,61.8500,1,1,61.8600,0.2115,1,0.0000,0.4572,0.0323,0.1480,0.0000,0.0000,1.0000,-0.8333,-0.0008
10,5532,CNS,toxicity,1692732756395348454,61.8500,29,1,61.8600,0.2115,1,0.0000,0.4572,0.0323,0.1480,0.0000,0.0000,1.0000,-0.8333,-0.0008
10,5532,CNS,baseline,1692732697163991173,61.8600,1,1,61.8600,0.2109,1,0.0000,0.4542,0.0285,0.1568,0.0000,0.0000,1.0000,-0.8333,-0.0008
10,5532,CNS,baseline,1692732806015972850,61.8600,100,0,61.8600,0.2146,1,-0.0150,0.4585,0.0487,0.1433,0.0000,0.0000,-0.3158,-0.8333,-0.0008
10,5532,CNS,baseline,1692732806015972850,61.8600,100,0,61.8600,0.2146,1,-0.0150,0.4585,0.0487,0.1433,0.0000,0.0000,-0.5873,-0.8333,-0.0008
10,5532,CNS,baseline,1692733121653171102,61.8600,10,1,61.8600,0.2113,1,-0.0015,0.4552,0.0406,0.1407,0.0000,0.0000,-0.5056,-0.8333,-0.0008
10,5532,CNS,baseline,1692733170748158844,61.8500,100,1,61.8550,0.2235,0,0.0000,0.4617,0.0705,0.1650,0.0000,0.0000,-0.0894,-0.9167,-0.0009
10,5532,CNS,baseline,1692733170748158844,61.8500,4,1,61.8550,0.2235,0,0.0000,0.4617,0.0705,0.1650,0.0000,0.0000,-0.0777,-0.9167,-0.0009
10,5634,CATO,toxicity,1692724026464642945,7.7700,6,0,7.7650,0.0979,1,0.0000,0.2384,0.0000,0.0167,0.0000,0.0000,-1.0000,-0.8955,0.0416
10,5634,CATO,baseline,1692724026464642945,7.7700,6,0,7.7650,0.0979,1,0.0000,0.2384,0.0000,0.0167,0.0000,0.0000,-1.0000,-0.8955,0.0416
10,5634,CATO,baseline,1692724026510026262,7.7700,94,0,7.7650,0.0993,1,0.0000,0.2419,0.0000,0.0167,0.0000,0.0000,-1.0000,-0.8955,0.0416
10,5634,CATO,baseline,1692724026510026262,7.7700,6,0,7.7650,0.0993,1,0.0000,0.2419,0.0000,0.0167,0.0000,0.0000,-1.0000,-0.8955,0.0416
10,5634,CATO,baseline,1692724026511008605,7.7700,94,0,7.7650,0.1256,0,0.0000,0.2974,0.0000,0.0444,0.0000,0.0000,-1.0000,-0.8955,0.0416
10,5782,DHY,toxicity,1692723742147800758,1.8700,700,1,1.8750,0.0778,1,0.0000,0.1944,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
