group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
14,550,BOOM,baseline,1692728699741047039,23.6600,3,0,23.6600,0.0867,1,0.0000,0.0000,0.1333,0.4000,0.0000,0.0000,-1.0000,0.0000,0.0000
14,550,BOOM,baseline,1692728748750196506,23.6700,7,0,23.6600,0.0867,0,0.0000,0.0000,0.1333,0.4000,0.0000,0.0000,-1.0000,0.0000,0.0000
14,550,BOOM,baseline,1692728748750196506,23.6700,25,0,23.6600,0.0867,0,0.0000,0.0000,0.1333,0.4000,0.0000,0.0000,-1.0000,0.0000,0.0000
14,682,CBRL,toxicity,1692715455258617787,82.7900,13,0,82.7800,0.0872,0,0.0000,0.1778,0.0000,0.0333,0.0000,0.1111,-1.0000,0.0000,0.0000
14,682,CBRL,baseline,1692715455258617787,82.7900,13,0,82.7800,0.0872,0,0.0000,0.1778,0.0000,0.0333,0.0000,0.1111,-1.0000,0.0000,0.0000
14,724,CDZI,toxicity,1692715557007853441,3.5900,75,0,3.5800,0.0788,0,0.0000,0.1970,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
14,724,CDZI,baseline,1692715557007853441,3.5900,75,0,3.5800,0.0788,0,0.0000,0.1970,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
14,724,CDZI,baseline,1692715557007861093,3.5900,25,0,3.5800,0.0804,0,0.0000,0.2010,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000
14,727,PRDO,toxicity,1692728746559405096,16.0800,2,1,16.0900,0.2051,0,0.0000,0.2256,0.3282,0.3282,0.0000,0.0000,1.0000,0.3333,-0.0003
14,727,PRDO,baseline,1692728746559405096,16.0800,2,1,16.0900,0.2051,0,0.0000,0.2256,0.3282,0.3282,0.0000,0.0000,1.0000,0.3333,-0.0003
14,1015,CSWC,toxicity,1692715377536563231,21.7400,135,1,21.7500,0.0375,0,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,1.0000,0.0000,0.0000
14,1015,CSWC,baseline,1692715377536563231,21.7500,135,1,21.7500,0.0375,0,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,1.0000,0.0000,0.0000
14,1080,LIVN,toxicity,1692728942817366336,55.2100,66,0,55.2000,0.1412,0,0.0000,0.3531,0.0000,0.0000,0.0000,0.0000,-0.9868,-0.2000,0.0001
14,1080,LIVN,baseline,1692728942817366336,55.2100,66,0,55.2000,0.1412,0,0.0000,0.3531,0.0000,0.0000,0.0000,0.0000,-0.9868,-0.2000,0.0001
14,1141,DGII,toxicity,1692728831703254522,30.9200,57,0,30.9150,0.1094,0,0.0000,0.1222,0.0889,0.2111,0.0000,0.1111,-1.0000,2.0000,0.0026
14,1141,DGII,baseline,1692728831703254522,30.9200,57,0,30.9150,0.1094,0,0.0000,0.1222,0.0889,0.2111,0.0000,0.1111,-1.0000,2.0000,0.0026
14,1166,DLTR,toxicity,1692715701600419459,140.5600,1,1,140.5650,0.2262,1,-0.0042,0.2958,0.1333,0.5417,0.0000,0.0000,0.4589,1.8333,-0.0006
14,1166,DLTR,toxicity,1692715765693046601,140.4300,29,0,140.4250,0.1503,1,-0.0000,0.2587,0.0238,0.2802,0.0000,0.0000,0.1751,2.1667,-0.0016
14,1166,DLTR,baseline,1692715701600419459,140.5600,1,1,140.5650,0.2262,1,-0.0042,0.2958,0.1333,0.5417,0.0000,0.0000,0.4589,1.8333,-0.0006
14,1166,DLTR,baseline,1692715765693046601,140.4300,29,0,140.4250,0.1503,1,-0.0000,0.2587,0.0238,0.2802,0.0000,0.0000,0.1751,2.1667,-0.0016
14,1166,DLTR,baseline,1692728727578345764,140.4200,100,1,140.4250,0.1851,1,0.0000,0.3603,0.0000,0.2730,0.0000,0.0000,0.3094,0.5000,-0.0016
14,1389,BGC,toxicity,1692728469584461477,4.9400,17,0,4.9300,0.1373,1,0.0000,0.2484,0.0196,0.0784,0.0000,0.2222,-1.0000,0.0000,0.0000
14,1389,BGC,toxicity,1692728469584461477,4.9400,83,0,4.9300,0.1373,1,0.0000,0.2484,0.0196,0.0784,0.0000,0.2222,-1.0000,0.0000,0.0000
14,1389,BGC,baseline,1692728469584461477,4.9400,17,0,4.9300,0.1373,1,0.0000,0.2484,0.0196,0.0784,0.0000,0.2222,-1.0000,0.0000,0.0000
14,1389,BGC,baseline,1692728469584461477,4.9400,83,0,4.9300,0.1373,1,0.0000,0.2484,0.0196,0.0784,0.0000,0.2222,-1.0000,0.0000,0.0000
14,1389,BGC,baseline,1692728588711079620,4.9400,83,0,4.9300,0.1345,0,0.0000,0.2626,0.0076,0.0379,0.0000,0.2222,-1.0000,0.0000,0.0000
14,1424,EXPD,baseline,1692715297540496471,114.2200,5,1,114.2200,0.1728,1,-0.0105,0.1778,0.1667,0.4556,0.0000,0.0000,1.0000,0.0000,-0.0001
14,1474,FCEL,toxicity,1692715507101450371,1.4500,701,1,1.4550,0.0899,1,0.0000,0.1560,0.0046,0.1768,0.0000,0.0000,1.0000,0.0000,-0.0068
14,1474,FCEL,toxicity,1692715507101450371,1.4500,273,1,1.4550,0.0899,1,0.0000,0.1560,0.0046,0.1768,0.0000,0.0000,1.0000,0.0000,-0.0068
14,1474,FCEL,baseline,1692715382509455182,1.4600,1000,1,1.4650,0.1608,1,-0.3000,0.4020,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
14,1474,FCEL,baseline,1692715479300043747,1.4500,201,1,1.4550,0.1042,1,0.0000,0.1744,0.0095,0.2165,0.0000,0.0000,1.0000,0.0000,-0.0068
14,1474,FCEL,baseline,1692715502571925684,1.4500,98,1,1.4550,0.0897,1,0.0000,0.1555,0.0049,0.1770,0.0000,0.0000,1.0000,0.0000,-0.0068
14,1474,FCEL,baseline,1692715507101450371,1.4500,701,1,1.4550,0.0899,1,0.0000,0.1560,0.0046,0.1768,0.0000,0.0000,1.0000,0.0000,-0.0068
14,1474,FCEL,baseline,1692715614819147901,1.4500,310,1,1.4550,0.1148,0,0.0000,0.2642,0.0105,0.0467,0.0000,0.0000,1.0000,0.0000,-0.0068
14,1651,GAIA,toxicity,1692715455087611902,2.2900,100,1,2.2950,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
14,1651,GAIA,baseline,1692715455087611902,2.2900,100,1,2.2950,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
14,1710,GLAD,toxicity,1692715744656760309,9.9900,100,1,10.0000,0.1307,1,-0.0300,0.2459,0.0000,0.0278,0.0000,0.2819,-0.4862,1.0000,0.0005
14,1710,GLAD,baseline,1692715744656760309,9.9900,100,1,10.0000,0.1307,1,-0.0300,0.2459,0.0000,0.0278,0.0000,0.2819,-0.4862,1.0000,0.0005
14,1752,GOOD,toxicity,1692728880896235049,12.8200,15,1,12.8250,0.1530,1,0.0000,0.2803,0.0000,0.2727,0.0000,0.0000,-0.3793,-0.2500,0.0035
14,1752,GOOD,baseline,1692728880896235049,12.8200,15,1,12.8250,0.1530,1,0.0000,0.2803,0.0000,0.2727,0.0000,0.0000,-0.3793,-0.2500,0.0035
14,1752,GOOD,baseline,1692728892227086754,12.8200,15,1,12.8250,0.1224,0,0.0000,0.2242,0.0000,0.2182,0.0000,0.0000,-0.2500,-0.2500,0.0035
14,1879,HOLX,toxicity,1692715538306193971,76.7500,25,0,76.7450,0.2072,1,0.0000,0.3364,0.0446,0.4244,0.0000,0.0000,-0.5346,-0.5714,0.0029
14,1879,HOLX,baseline,1692715538306193971,76.7500,25,0,76.7450,0.2072,1,0.0000,0.3364,0.0446,0.4244,0.0000,0.0000,-0.5346,-0.5714,0.0029
14,1879,HOLX,baseline,1692715663326491653,76.6800,5,0,76.6700,0.2373,1,-0.0038,0.4598,0.0098,0.3428,0.0000,0.0000,-0.6973,-0.4286,0.0019
14,1879,HOLX,baseline,1692715663326491653,76.6800,100,0,76.6700,0.2373,1,-0.0750,0.4598,0.0098,0.3428,0.0000,0.0000,-0.7575,-0.4286,0.0019
14,1879,HOLX,baseline,1692715758475186021,76.7500,75,1,76.7500,0.1770,1,-0.0563,0.3687,0.0231,0.1659,0.0000,0.0000,-0.4583,-0.1429,0.0029
14,1879,HOLX,baseline,1692715758475249745,76.7500,18,1,76.7500,0.1770,1,-0.0135,0.3687,0.0231,0.1659,0.0000,0.0000,-0.4174,-0.1429,0.0029
14,1879,HOLX,baseline,1692728525105335348,76.7500,10,1,76.7550,0.2268,1,-0.0075,0.4201,0.0219,0.3621,0.0000,0.0000,-0.4761,-0.2857,0.0030
14,1899,HSIC,toxicity,1692715584595287554,76.6100,51,0,76.6000,0.2288,1,-0.1301,0.4419,0.0350,0.3001,0.0000,0.0000,-0.0950,-0.6000,0.0007
14,1899,HSIC,baseline,1692715584595287554,76.6100,51,0,76.6000,0.2288,1,-0.1301,0.4419,0.0350,0.3001,0.0000,0.0000,-0.0950,-0.6000,0.0007
14,1899,HSIC,baseline,1692728435465952999,76.6800,10,1,76.6800,0.1742,0,0.0000,0.3613,0.0256,0.1638,0.0000,0.0000,-0.0126,-0.2000,0.0017
14,1900,1900,toxicity,1692715602426825330,27.3500,96,1,27.3550,0.1125,0,0.0000,0.0833,0.0833,0.4167,0.0000,0.0000,1.0000,0.0000,0.0000
14,1900,1900,baseline,1692715602426825330,27.3500,96,1,27.3550,0.1125,0,0.0000,0.0833,0.0833,0.4167,0.0000,0.0000,1.0000,0.0000,0.0000
14,1930,IAC,toxicity,1692728735242066939,54.8200,19,1,54.8250,0.2044,0,0.0000,0.4118,0.0000,0.2647,0.0000,0.0000,1.0000,0.0000,-0.0045
14,1930,IAC,baseline,1692728735242066939,54.8200,19,1,54.8250,0.2044,0,0.0000,0.4118,0.0000,0.2647,0.0000,0.0000,1.0000,0.0000,-0.0045
14,1997,TILE,toxicity,1692728980444883283,9.9700,6,1,9.9750,0.1067,0,0.0000,0.1500,0.1333,0.1333,0.0000,0.0000,1.0000,0.1250,0.0015
14,1997,TILE,baseline,1692728980444883283,9.9700,6,1,9.9750,0.1067,0,0.0000,0.1500,0.1333,0.1333,0.0000,0.0000,1.0000,0.1250,0.0015
14,2169,JBLU,toxicity,1692728900257672890,6.2000,300,1,6.2050,0.1764,1,0.0000,0.4034,0.0241,0.0682,0.0000,0.0000,0.3079,0.0000,-0.0016
14,2169,JBLU,baseline,1692715784740688500,6.2100,8,0,6.2100,0.1816,1,0.0000,0.3650,0.0741,0.1386,0.0000,0.0000,0.3740,1.0000,-0.0008
14,2169,JBLU,baseline,1692728900257672890,6.2000,300,1,6.2050,0.1764,1,0.0000,0.4034,0.0241,0.0682,0.0000,0.0000,0.3079,0.0000,-0.0016
14,2169,JBLU,baseline,1692728901374640195,6.2000,13,1,6.2050,0.1765,1,0.0000,0.4038,0.0240,0.0677,0.0000,0.0000,0.2454,0.0000,-0.0016
14,2169,JBLU,baseline,1692728901833703177,6.2000,187,1,6.2050,0.1765,1,0.0000,0.4038,0.0240,0.0677,0.0000,0.0000,0.3115,0.0000,-0.0016
14,2169,JBLU,baseline,1692728902778943697,6.2000,400,1,6.2050,0.1764,1,0.0000,0.4030,0.0240,0.0692,0.0000,0.0000,0.4201,0.0000,-0.0016
14,2169,JBLU,baseline,1692728902880722942,6.2000,100,1,6.2050,0.1762,1,0.0000,0.4021,0.0240,0.0707,0.0000,0.0000,0.4421,0.0000,-0.0016
14,2248,KOPN,toxicity,1692715685218245326,1.3600,140,1,1.3650,0.1090,1,0.0000,0.2680,0.0000,0.0118,0.0000,0.0000,1.0000,0.0000,0.0000
14,2248,KOPN,baseline,1692715685218245326,1.3600,140,1,1.3650,0.1090,1,0.0000,0.2680,0.0000,0.0118,0.0000,0.0000,1.0000,0.0000,0.0000
14,2248,KOPN,baseline,1692715685949352348,1.3600,60,1,1.3650,0.1090,1,0.0000,0.2680,0.0000,0.0118,0.0000,0.0000,1.0000,0.0000,0.0000
14,2248,KOPN,baseline,1692715745270702095,1.3600,190,1,1.3650,0.1081,1,0.0000,0.2658,0.0000,0.0118,0.0000,0.0000,1.0000,0.0000,0.0000
14,2248,KOPN,baseline,1692715745984014039,1.3600,10,1,1.3650,0.1081,0,0.0000,0.2658,0.0000,0.0118,0.0000,0.0000,1.0000,0.0000,0.0000
14,2600,2600,toxicity,1692728843281382922,1.2200,800,1,1.2250,0.1421,1,0.0000,0.3381,0.0167,0.0233,0.0000,0.0000,1.0000,0.0000,0.0000
14,2600,2600,baseline,1692728843281382922,1.2200,800,1,1.2250,0.1421,1,0.0000,0.3381,0.0167,0.0233,0.0000,0.0000,1.0000,0.0000,0.0000
14,2600,2600,baseline,1692728853299208101,1.2200,200,1,1.2250,0.1184,1,0.0000,0.2817,0.0139,0.0194,0.0000,0.0000,1.0000,0.0000,0.0000
14,2712,2712,toxicity,1692715315480480470,58.9200,99,1,58.9250,0.1342,0,0.0000,0.2104,0.0000,0.2222,0.0000,0.1667,1.0000,0.0000,0.0000
14,2712,2712,toxicity,1692715315480480470,58.9200,100,1,58.9250,0.1342,0,0.0000,0.2104,0.0000,0.2222,0.0000,0.1667,1.0000,0.0000,0.0000
14,2712,2712,baseline,1692715315480480470,58.9200,99,1,58.9250,0.1342,0,0.0000,0.2104,0.0000,0.2222,0.0000,0.1667,1.0000,0.0000,0.0000
14,2712,2712,baseline,1692715315480480470,58.9200,100,1,58.9250,0.1342,0,0.0000,0.2104,0.0000,0.2222,0.0000,0.1667,1.0000,0.0000,0.0000
14,2746,NEOG,toxicity,1692715611244482369,22.4700,23,1,22.4800,0.2081,1,-0.0104,0.4766,0.0264,0.0810,0.0000,0.0000,-0.3245,1.0000,-0.0024
14,2746,NEOG,baseline,1692715611244482369,22.4700,23,1,22.4800,0.2081,1,-0.0104,0.4766,0.0264,0.0810,0.0000,0.0000,-0.3245,1.0000,-0.0024
14,2746,NEOG,baseline,1692715631999269132,22.4700,1,0,22.4650,0.1995,1,0.0000,0.4546,0.0292,0.0786,0.0000,0.0000,-0.3625,0.0000,-0.0031
14,2746,NEOG,baseline,1692715655598071158,22.4700,12,0,22.4650,0.2106,1,-0.0234,0.4592,0.0566,0.1039,0.0000,0.0000,-0.4070,0.0000,-0.0031
14,2746,NEOG,baseline,1692715655598081183,22.4700,79,0,22.4650,0.2106,1,-0.1541,0.4592,0.0566,0.1039,0.0000,0.0000,-0.5936,0.0000,-0.0031
14,2746,NEOG,baseline,1692728898517911158,22.5500,100,0,22.5450,0.2104,0,0.0000,0.4737,0.0501,0.0728,0.0000,0.0000,-0.4606,0.0000,0.0004
14,2788,NKTR,toxicity,1692728929293965090,0.6800,200,1,0.6857,0.2025,1,0.0000,0.2010,0.0000,0.0147,0.7990,0.0000,0.3894,0.1653,0.0236
14,2788,NKTR,baseline,1692728929293965090,0.6800,200,1,0.6857,0.2025,1,0.0000,0.2010,0.0000,0.0147,0.7990,0.0000,0.3894,0.1653,0.0236
14,2788,NKTR,baseline,1692728967503107175,0.6800,200,1,0.6857,0.1708,0,0.0000,0.0833,0.0000,0.0000,0.9167,0.0000,0.4384,0.1653,0.0236
14,2951,OMCL,toxicity,1692715637063863904,57.4200,1,1,57.4300,0.1681,1,-0.0019,0.1667,0.2778,0.3056,0.0000,0.0000,1.0000,-0.2000,-0.0057
14,2951,OMCL,toxicity,1692715651178696920,57.3700,2,0,57.3650,0.1278,0,0.0000,0.1111,0.1667,0.3333,0.0000,0.0000,-0.4532,-0.6500,-0.0068
14,2951,OMCL,baseline,1692715637063863904,57.4200,1,1,57.4300,0.1681,1,-0.0019,0.1667,0.2778,0.3056,0.0000,0.0000,1.0000,-0.2000,-0.0057
14,2951,OMCL,baseline,1692715651178696920,57.3700,2,0,57.3650,0.1278,0,0.0000,0.1111,0.1667,0.3333,0.0000,0.0000,-0.4532,-0.6500,-0.0068
14,2997,OSBC,toxicity,1692715684645127051,14.5000,100,1,14.5050,0.0775,1,-0.0300,0.1937,0.0000,0.0000,0.0000,0.0000,0.0991,0.0000,-0.0028
14,2997,OSBC,baseline,1692715684645127051,14.5000,100,1,14.5050,0.0775,1,-0.0300,0.1937,0.0000,0.0000,0.0000,0.0000,0.0991,0.0000,-0.0028
14,2997,OSBC,baseline,1692715761273893313,14.4900,112,1,14.4950,0.1187,0,0.0000,0.2864,0.0000,0.0278,0.0000,0.0000,0.3528,0.0000,-0.0034
14,3333,QDEL,toxicity,1692715381120331810,81.0200,1,0,81.0150,0.1518,1,-0.0046,0.1847,0.1667,0.2972,0.0000,0.0000,-1.0000,0.0000,0.0000
14,3333,QDEL,toxicity,1692715445419654457,81.1800,93,0,81.1700,0.2011,1,-0.6417,0.2333,0.1111,0.4222,0.0000,0.2222,-1.0000,-0.3684,0.0019
14,3333,QDEL,baseline,1692715381120331810,81.0200,1,0,81.0150,0.1518,1,-0.0046,0.1847,0.1667,0.2972,0.0000,0.0000,-1.0000,0.0000,0.0000
14,3333,QDEL,baseline,1692715445419654457,81.1800,93,0,81.1700,0.2011,1,-0.6417,0.2333,0.1111,0.4222,0.0000,0.2222,-1.0000,-0.3684,0.0019
14,3333,QDEL,baseline,1692715706292853708,81.5200,16,1,81.5200,0.1833,1,-0.0192,0.2019,0.0796,0.5778,0.0000,0.0000,-0.1839,-0.1579,0.0062
14,3388,UPBD,toxicity,1692715432499149386,28.7300,10,0,28.7250,0.1917,1,0.0000,0.3960,0.0667,0.1333,0.0000,0.0000,-1.0000,0.0000,0.0000
14,3388,UPBD,baseline,1692715432499149386,28.7300,10,0,28.7250,0.1917,1,0.0000,0.3960,0.0667,0.1333,0.0000,0.0000,-1.0000,0.0000,0.0000
14,3388,UPBD,baseline,1692715432499214051,28.7300,2,0,28.7250,0.1917,1,0.0000,0.3960,0.0667,0.1333,0.0000,0.0000,-1.0000,0.0000,0.0000
14,3442,RIGL,toxicity,1692728764401788757,1.1600,221,1,1.1650,0.1129,1,0.0000,0.2608,0.0035,0.0527,0.0000,0.0000,0.4778,0.0000,0.0130
14,3442,RIGL,baseline,1692728764401788757,1.1600,221,1,1.1650,0.1129,1,0.0000,0.2608,0.0035,0.0527,0.0000,0.0000,0.4778,0.0000,0.0130
14,3442,RIGL,baseline,1692728764402132795,1.1600,7,1,1.1650,0.1129,1,-0.0021,0.2608,0.0035,0.0527,0.0000,0.0000,0.4810,0.0000,0.0130
14,3442,RIGL,baseline,1692728764402157323,1.1600,11,1,1.1650,0.1129,1,-0.0033,0.2608,0.0035,0.0527,0.0000,0.0000,0.4859,0.0000,0.0130
14,3442,RIGL,baseline,1692728764402165971,1.1600,33,1,1.1650,0.1129,1,-0.0099,0.2608,0.0035,0.0527,0.0000,0.0000,0.5000,0.0000,0.0130
14,3442,RIGL,baseline,1692728785761178727,1.1600,100,0,1.1550,0.1217,1,0.0000,0.2836,0.0031,0.0509,0.0000,0.0000,0.2857,0.0000,0.0043
14,3442,RIGL,baseline,1692728802226377738,1.1600,200,0,1.1550,0.1191,1,0.0000,0.2775,0.0029,0.0504,0.0000,0.0000,0.1250,0.0000,0.0043
14,3442,RIGL,baseline,1692728833386813024,1.1600,100,0,1.1550,0.1151,1,0.0000,0.2677,0.0028,0.0502,0.0000,0.0000,0.0588,0.0000,0.0043
14,3442,RIGL,baseline,1692728849442196320,1.1600,100,0,1.1550,0.1157,1,0.0000,0.2692,0.0027,0.0501,0.0000,0.0000,0.0000,0.0000,0.0043
14,3442,RIGL,baseline,1692728867898461467,1.1600,200,0,1.1550,0.1134,1,-0.0600,0.2637,0.0025,0.0496,0.0000,0.0000,-0.1000,0.0000,0.0043
14,3442,RIGL,baseline,1692728885753418495,1.1600,320,1,1.1650,0.1150,0,0.0000,0.2675,0.0022,0.0502,0.0000,0.0000,0.0833,0.0000,0.0130
14,3442,RIGL,baseline,1692728885753418495,1.1600,200,1,1.1650,0.1150,0,0.0000,0.2675,0.0022,0.0502,0.0000,0.0000,0.1538,0.0000,0.0130
14,3623,SFNC,toxicity,1692715771984751664,17.4100,2,0,17.4050,0.1983,0,0.0000,0.2667,0.1333,0.4333,0.0000,0.0000,-0.5789,0.4000,-0.0011
14,3623,SFNC,toxicity,1692715771984758661,17.4100,2,0,17.4050,0.1983,0,0.0000,0.2667,0.1333,0.4333,0.0000,0.0000,-0.6000,0.4000,-0.0011
14,3623,SFNC,baseline,1692715771984751664,17.4100,2,0,17.4050,0.1983,0,0.0000,0.2667,0.1333,0.4333,0.0000,0.0000,-0.5789,0.4000,-0.0011
14,3623,SFNC,baseline,1692715771984758661,17.4100,2,0,17.4050,0.1983,0,0.0000,0.2667,0.1333,0.4333,0.0000,0.0000,-0.6000,0.4000,-0.0011
14,3623,SFNC,baseline,1692715771984785573,17.4100,2,0,17.4050,0.1983,0,0.0000,0.2667,0.1333,0.4333,0.0000,0.0000,-0.6190,0.4000,-0.0011
14,3623,SFNC,baseline,1692715771984793299,17.4100,2,0,17.4050,0.1983,0,0.0000,0.2667,0.1333,0.4333,0.0000,0.0000,-0.6364,0.4000,-0.0011
14,3623,SFNC,baseline,1692715771984981133,17.4200,13,0,17.4100,0.1907,0,0.0000,0.2933,0.1067,0.3467,0.0000,0.0000,-0.7714,0.2000,-0.0009
14,3633,3633,toxicity,1692728572236998054,75.1700,2,0,75.1650,0.2207,1,-0.0087,0.2538,0.3333,0.3500,0.0000,0.0000,-1.0000,-0.4091,-0.0021
14,3633,3633,baseline,1692728572236998054,75.1700,2,0,75.1650,0.2207,1,-0.0087,0.2538,0.3333,0.3500,0.0000,0.0000,-1.0000,-0.4091,-0.0021
14,3683,SLGN,toxicity,1692715285565253679,44.5900,1,1,44.6000,0.1773,1,-0.0007,0.3838,0.0072,0.1488,0.0000,0.0000,-0.9811,1.0000,0.0003
14,3683,SLGN,toxicity,1692715285565315212,44.5900,6,1,44.6000,0.1788,1,-0.0045,0.3878,0.0069,0.1485,0.0000,0.0000,-0.8750,1.0000,0.0003
14,3683,SLGN,baseline,1692715285565253679,44.5900,1,1,44.6000,0.1773,1,-0.0007,0.3838,0.0072,0.1488,0.0000,0.0000,-0.9811,1.0000,0.0003
14,3683,SLGN,baseline,1692715285565315212,44.5900,6,1,44.6000,0.1788,1,-0.0045,0.3878,0.0069,0.1485,0.0000,0.0000,-0.8750,1.0000,0.0003
14,3683,SLGN,baseline,1692715398323746327,44.5600,56,0,44.5550,0.1918,1,-0.0420,0.4435,0.0284,0.0583,0.0000,0.0000,-0.3141,2.0000,-0.0007
14,3683,SLGN,baseline,1692715398323746327,44.5600,100,0,44.5550,0.1918,1,-0.0750,0.4435,0.0284,0.0583,0.0000,0.0000,-0.4806,2.0000,-0.0007
14,3683,SLGN,baseline,1692715398323746327,44.5600,100,0,44.5550,0.1918,1,-0.0750,0.4435,0.0284,0.0583,0.0000,0.0000,-0.5820,2.0000,-0.0007
14,3683,SLGN,baseline,1692715398323746327,44.5600,1,0,44.5550,0.1918,1,-0.0007,0.4435,0.0284,0.0583,0.0000,0.0000,-0.5828,2.0000,-0.0007
14,3683,SLGN,baseline,1692715541201278932,44.5500,22,1,44.5500,0.1931,1,-0.0099,0.4509,0.0272,0.0487,0.0000,0.0000,0.2093,1.0000,-0.0008
14,3683,SLGN,baseline,1692715541201278932,44.5500,100,1,44.5500,0.1931,1,-0.0450,0.4509,0.0272,0.0487,0.0000,0.0000,0.2795,1.0000,-0.0008
