group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
9,256,HCKT,toxicity,1692730575187648902,22.6500,3,0,22.6400,0.0861,0,0.0000,0.0556,0.1111,0.2778,0.0000,0.0000,-1.0000,0.0000,0.0000
9,256,HCKT,baseline,1692730575187648902,22.6500,3,0,22.6400,0.0861,0,0.0000,0.0556,0.1111,0.2778,0.0000,0.0000,-1.0000,0.0000,0.0000
9,402,402,toxicity,1692730244435178664,26.6100,12,0,26.6050,0.1922,1,0.0000,0.4262,0.0351,0.0980,0.0000,0.0000,0.9576,0.0000,0.0008
9,402,402,baseline,1692730244435178664,26.6100,12,0,26.6050,0.1922,1,0.0000,0.4262,0.0351,0.0980,0.0000,0.0000,0.9576,0.0000,0.0008
9,402,402,baseline,1692730549886866718,26.6100,14,0,26.6050,0.1994,1,0.0000,0.4264,0.0322,0.1491,0.0000,0.0000,0.9139,0.0000,0.0008
9,402,402,baseline,1692730587023364370,26.6100,21,0,26.6050,0.1987,1,0.0000,0.4230,0.0322,0.1539,0.0000,0.0000,0.8519,0.0000,0.0008
9,402,402,baseline,1692730643724610769,26.6100,22,0,26.6050,0.1996,1,0.0000,0.4251,0.0322,0.1544,0.0000,0.0000,0.7910,0.0000,0.0008
9,402,402,baseline,1692730660819028964,26.6100,27,0,26.6050,0.1985,0,0.0000,0.4195,0.0322,0.1619,0.0000,0.0000,0.7217,0.0000,0.0008
9,430,NOTV,toxicity,1692716999928592236,3.2200,90,0,3.2100,0.0845,0,0.0000,0.1190,0.0238,0.0476,0.0000,0.2500,-1.0000,0.0000,0.0000
9,430,NOTV,baseline,1692716999928592236,3.2200,90,0,3.2100,0.0845,0,0.0000,0.1190,0.0238,0.0476,0.0000,0.2500,-1.0000,0.0000,0.0000
9,727,PRDO,toxicity,1692716974412638038,16.1000,2,1,16.1100,0.3041,1,-0.0003,0.2677,0.5550,0.5735,0.0000,0.0000,1.0000,0.0000,0.0000
9,727,PRDO,toxicity,1692724242251229875,16.1000,100,1,16.1050,0.2432,1,0.0000,0.3522,0.2923,0.2923,0.0000,0.0000,1.0000,-0.5000,-0.0003
9,727,PRDO,baseline,1692716974412638038,16.1000,2,1,16.1100,0.3041,1,-0.0003,0.2677,0.5550,0.5735,0.0000,0.0000,1.0000,0.0000,0.0000
9,727,PRDO,baseline,1692724242251229875,16.1000,100,1,16.1050,0.2432,1,0.0000,0.3522,0.2923,0.2923,0.0000,0.0000,1.0000,-0.5000,-0.0003
9,727,PRDO,baseline,1692724452432941337,16.1000,9,1,16.1050,0.2590,0,0.0000,0.3835,0.3018,0.3018,0.0000,0.0000,1.0000,-0.5000,-0.0003
9,931,TBRG,toxicity,1692730552056631364,17.3800,6,0,17.3700,0.1306,0,0.0000,0.0556,0.0000,0.7222,0.0000,0.0000,0.0000,-0.1111,-0.0026
9,931,TBRG,baseline,1692730552056631364,17.3700,6,0,17.3700,0.1306,0,0.0000,0.0556,0.0000,0.7222,0.0000,0.0000,0.0000,-0.1111,-0.0026
9,994,CSGP,toxicity,1692713732370743519,78.9400,50,0,78.9350,0.1906,1,-0.1425,0.4169,0.0128,0.1419,0.0000,0.0000,-0.9263,0.4444,0.0003
9,994,CSGP,baseline,1692713732370743519,78.9400,50,0,78.9350,0.1906,1,-0.1425,0.4169,0.0128,0.1419,0.0000,0.0000,-0.9263,0.4444,0.0003
9,994,CSGP,baseline,1692730722404243772,79.0900,1,0,79.0800,0.2494,0,0.0000,0.4676,0.0449,0.3562,0.0000,0.0000,0.3080,-0.7778,0.0021
9,1141,DGII,toxicity,1692716740115299870,31.0600,1,1,31.0650,0.1389,1,0.0000,0.0556,0.1667,0.3333,0.0000,0.3333,1.0000,0.0000,0.0000
9,1141,DGII,toxicity,1692716760736008679,31.0600,1,1,31.0650,0.1389,0,0.0000,0.0556,0.1667,0.3333,0.0000,0.3333,1.0000,0.0000,0.0000
9,1141,DGII,baseline,1692716740115299870,31.0600,1,1,31.0650,0.1389,1,0.0000,0.0556,0.1667,0.3333,0.0000,0.3333,1.0000,0.0000,0.0000
9,1141,DGII,baseline,1692716760736008679,31.0600,1,1,31.0650,0.1389,0,0.0000,0.0556,0.1667,0.3333,0.0000,0.3333,1.0000,0.0000,0.0000
9,1200,1200,toxicity,1692713670182541920,3.2100,39,0,3.2050,0.1249,0,0.0000,0.3025,0.0000,0.0257,0.0000,0.0000,0.6736,-0.5000,0.0016
9,1200,1200,baseline,1692713670182541920,3.2100,39,0,3.2050,0.1249,0,0.0000,0.3025,0.0000,0.0257,0.0000,0.0000,0.6736,-0.5000,0.0016
9,1588,FOSL,toxicity,1692713463970874010,2.0500,1,1,2.0550,0.1780,1,0.0000,0.3322,0.0719,0.0719,0.0000,0.2000,1.0000,-0.5000,-0.0024
9,1588,FOSL,toxicity,1692713463971018611,2.0500,100,1,2.0550,0.1820,1,0.0000,0.3536,0.0647,0.0647,0.0000,0.1786,1.0000,-0.5000,-0.0024
9,1588,FOSL,toxicity,1692713463971018611,2.0500,98,1,2.0550,0.1820,1,0.0000,0.3536,0.0647,0.0647,0.0000,0.1786,1.0000,-0.5000,-0.0024
9,1588,FOSL,baseline,1692713463970874010,2.0500,1,1,2.0550,0.1780,1,0.0000,0.3322,0.0719,0.0719,0.0000,0.2000,1.0000,-0.5000,-0.0024
9,1588,FOSL,baseline,1692713463971018611,2.0500,100,1,2.0550,0.1820,1,0.0000,0.3536,0.0647,0.0647,0.0000,0.1786,1.0000,-0.5000,-0.0024
9,1588,FOSL,baseline,1692713463971018611,2.0500,98,1,2.0550,0.1820,1,0.0000,0.3536,0.0647,0.0647,0.0000,0.1786,1.0000,-0.5000,-0.0024
9,1588,FOSL,baseline,1692713463971037300,2.0500,2,1,2.0550,0.1820,1,0.0000,0.3536,0.0647,0.0647,0.0000,0.1786,1.0000,-0.5000,-0.0024
