group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
4,378,ATRC,toxicity,1692719541194376340,47.7500,6,1,47.7550,0.0583,1,-0.0153,0.0556,0.0000,0.1667,0.0000,0.1111,1.0000,0.0000,0.0000
4,378,ATRC,baseline,1692719541194376340,47.7500,6,1,47.7550,0.0583,1,-0.0153,0.0556,0.0000,0.1667,0.0000,0.1111,1.0000,0.0000,0.0000
4,378,ATRC,baseline,1692719661398890651,47.6300,1,0,47.6300,0.1111,0,0.0000,0.1111,0.1667,0.2222,0.0000,0.0000,0.8105,-0.2000,-0.0026
4,392,AUDC,toxicity,1692727268290551691,10.4700,100,0,10.4650,0.0460,1,0.0000,0.0800,0.0400,0.0400,0.0000,0.0000,-1.0000,0.0000,0.0000
4,392,AUDC,baseline,1692727268290551691,10.4700,100,0,10.4650,0.0460,1,0.0000,0.0800,0.0400,0.0400,0.0000,0.0000,-1.0000,0.0000,0.0000
4,392,AUDC,baseline,1692727268297467948,10.4700,100,0,10.4650,0.0460,0,0.0000,0.0800,0.0400,0.0400,0.0000,0.0000,-1.0000,0.0000,0.0000
4,674,CBZ,toxicity,1692727778424647769,53.7500,48,0,53.7450,0.1795,0,0.0000,0.3252,0.0443,0.2707,0.0000,0.0000,0.1481,-0.5000,-0.0001
4,674,CBZ,baseline,1692727778424647769,53.7500,48,0,53.7450,0.1795,0,0.0000,0.3252,0.0443,0.2707,0.0000,0.0000,0.1481,-0.5000,-0.0001
4,1059,CVGW,toxicity,1692719441192086614,33.8900,54,0,33.8850,0.1042,0,0.0000,0.1167,0.0000,0.3833,0.0000,0.0000,-1.0000,0.0000,0.0000
4,1059,CVGW,baseline,1692719441192086614,33.8900,54,0,33.8850,0.1042,0,0.0000,0.1167,0.0000,0.3833,0.0000,0.0000,-1.0000,0.0000,0.0000
4,1106,KINS,toxicity,1692727345060032744,1.7300,100,1,1.7350,0.0567,0,0.0000,0.0667,0.0000,0.2000,0.0000,0.0000,1.0000,0.0000,0.0000
4,1106,KINS,baseline,1692727345060032744,1.7300,100,1,1.7350,0.0567,0,0.0000,0.0667,0.0000,0.2000,0.0000,0.0000,1.0000,0.0000,0.0000
4,1153,DIOD,toxicity,1692719759137642968,81.9500,75,0,81.9400,0.1229,1,0.0000,0.2917,0.0000,0.0417,0.0000,0.0000,0.1050,-0.2381,-0.0037
4,1153,DIOD,baseline,1692719759137642968,81.9500,75,0,81.9400,0.1229,1,0.0000,0.2917,0.0000,0.0417,0.0000,0.0000,0.1050,-0.2381,-0.0037
4,1153,DIOD,baseline,1692719764334159738,81.9500,19,0,81.9400,0.1319,1,0.0000,0.3194,0.0000,0.0278,0.0000,0.0000,0.0000,-0.2381,-0.0037
4,1153,DIOD,baseline,1692719764334159738,81.9500,23,0,81.9400,0.1319,1,0.0000,0.3194,0.0000,0.0278,0.0000,0.0000,-0.1031,-0.2381,-0.0037
4,1153,DIOD,baseline,1692719765333917834,81.9500,77,0,81.9400,0.1319,0,0.0000,0.3194,0.0000,0.0278,0.0000,0.0000,-0.3333,-0.2381,-0.0037
4,1389,BGC,toxicity,1692711852059587733,5.0300,100,1,5.0350,0.1892,1,-0.2250,0.3637,0.0664,0.0664,0.0000,0.2049,0.5000,0.0000,0.0000
4,1389,BGC,baseline,1692711852059587733,5.0300,100,1,5.0350,0.1892,1,-0.2250,0.3637,0.0664,0.0664,0.0000,0.2049,0.5000,0.0000,0.0000
4,1512,FFIV,toxicity,1692727271234695366,156.5300,12,1,156.5350,0.1951,0,0.0000,0.2566,0.0139,0.5979,0.0000,0.0000,1.0000,-0.5526,-0.0053
4,1512,FFIV,baseline,1692727271234695366,156.5300,12,1,156.5350,0.1951,0,0.0000,0.2566,0.0139,0.5979,0.0000,0.0000,1.0000,-0.5526,-0.0053
4,1652,GAIN,toxicity,1692711976874057956,12.6200,53,1,12.6300,0.0563,1,0.0000,0.1407,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
4,1652,GAIN,baseline,1692711976874057956,12.6200,53,1,12.6300,0.0563,1,0.0000,0.1407,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
4,1652,GAIN,baseline,1692711976874389762,12.6200,7,1,12.6300,0.0563,1,-0.0032,0.1407,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
4,1652,GAIN,baseline,1692711976874399478,12.6200,93,1,12.6300,0.0563,1,-0.0419,0.1407,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
4,1950,1950,baseline,1692719481655101532,2.3300,6,1,2.3400,0.0858,1,0.0000,0.1937,0.0000,0.0556,0.0000,0.0000,1.0000,0.0000,0.0000
4,1950,1950,baseline,1692719481655106810,2.3300,13,1,2.3400,0.0858,1,0.0000,0.1937,0.0000,0.0556,0.0000,0.0000,1.0000,0.0000,0.0000
4,1950,1950,baseline,1692719481655443509,2.3300,43,1,2.3400,0.0869,1,-0.0193,0.1963,0.0000,0.0556,0.0000,0.0000,1.0000,0.0000,0.0000
4,1950,1950,baseline,1692719481655464274,2.3300,157,1,2.3400,0.0869,1,-0.0706,0.1963,0.0000,0.0556,0.0000,0.0000,1.0000,0.0000,0.0000
