group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
13,3570,3570,baseline,1692717500766709953,31.7300,3,0,31.7200,0.0708,1,-0.0112,0.0833,0.0000,0.2500,0.0000,0.0000,-1.0000,0.0000,0.0000
13,3570,3570,baseline,1692727909430574402,31.8400,3,1,31.8450,0.1397,0,0.0000,0.2381,0.1270,0.1270,0.0000,0.0000,0.2593,0.2143,0.0039
13,4277,VICR,toxicity,1692728186926817856,67.5800,1,0,67.5700,0.1672,1,0.0000,0.3408,0.0541,0.1335,0.0000,0.0000,-0.9341,-0.8605,-0.0041
13,4277,VICR,toxicity,1692728187467838103,67.5800,24,0,67.5700,0.1672,1,0.0000,0.3408,0.0541,0.1335,0.0000,0.0000,-0.9478,-0.8605,-0.0041
13,4277,VICR,baseline,1692728186926817856,67.5800,1,0,67.5700,0.1672,1,0.0000,0.3408,0.0541,0.1335,0.0000,0.0000,-0.9341,-0.8605,-0.0041
13,4277,VICR,baseline,1692728187467838103,67.5800,24,0,67.5700,0.1672,1,0.0000,0.3408,0.0541,0.1335,0.0000,0.0000,-0.9478,-0.8605,-0.0041
13,4277,VICR,baseline,1692728187468760162,67.5800,75,0,67.5700,0.1672,1,-0.2700,0.3408,0.0541,0.1335,0.0000,0.0000,-0.9684,-0.8605,-0.0041
13,5032,BF A,toxicity,1692718695444389768,68.5100,67,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.4118,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444389768,68.5100,67,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.4118,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444397503,68.5100,12,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.4737,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444404689,68.5100,6,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.5000,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444413449,68.5100,10,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.5385,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444413449,68.5100,63,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.6891,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444419534,68.5100,12,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.7073,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444426438,68.5100,12,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.7235,0.6250,-0.0004
13,5032,BF A,baseline,1692718695444434238,68.5100,12,0,68.5050,0.1765,1,0.0000,0.2894,0.1181,0.2477,0.0000,0.0000,-0.7380,0.6250,-0.0004
