group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
2,8,AAON,toxicity,1692734387274789175,59.6900,2,0,59.6800,0.1925,1,0.0000,0.4339,0.0422,0.0700,0.0000,0.0000,-0.9775,-0.3333,0.0006
2,8,AAON,toxicity,1692734387389590837,59.6900,98,0,59.6800,0.1925,0,0.0000,0.4339,0.0422,0.0700,0.0000,0.0000,-0.9805,-0.3333,0.0006
2,8,AAON,baseline,1692734387169040830,59.6800,100,0,59.6800,0.1950,1,0.0000,0.4393,0.0433,0.0711,0.0000,0.0000,-0.9774,-0.3333,0.0006
2,8,AAON,baseline,1692734387389590837,59.6900,98,0,59.6800,0.1925,0,0.0000,0.4339,0.0422,0.0700,0.0000,0.0000,-0.9805,-0.3333,0.0006
2,53,ACGL,toxicity,1692733830151294569,74.5500,61,0,74.5450,0.2538,1,-0.0732,0.4508,0.0642,0.4044,0.0000,0.0000,-0.9029,-0.5000,0.0001
2,53,ACGL,baseline,1692733830151294569,74.5500,61,0,74.5450,0.2538,1,-0.0732,0.4508,0.0642,0.4044,0.0000,0.0000,-0.9029,-0.5000,0.0001
2,53,ACGL,baseline,1692734322103775025,74.5700,2,0,74.5600,0.2612,1,0.0000,0.4769,0.0928,0.3456,0.0000,0.0000,-0.6981,1.0000,0.0003
2,53,ACGL,baseline,1692734328566308773,74.5700,98,0,74.5600,0.2612,1,-0.0441,0.4769,0.0928,0.3456,0.0000,0.0000,-0.7170,1.0000,0.0003
2,53,ACGL,baseline,1692734366621965154,74.5800,5,0,74.5750,0.2635,0,0.0000,0.4794,0.1013,0.3428,0.0000,0.0000,-0.7157,-0.5000,0.0005
2,248,ANIK,toxicity,1692733932591810739,18.7100,10,0,18.7050,0.1396,1,-0.0210,0.0833,0.0000,0.7083,0.0000,0.0000,-1.0000,0.0000,0.0000
2,248,ANIK,baseline,1692733932591810739,18.7100,10,0,18.7050,0.1396,1,-0.0210,0.0833,0.0000,0.7083,0.0000,0.0000,-1.0000,0.0000,0.0000
2,248,ANIK,baseline,1692734366137395562,18.8400,39,0,18.8300,0.1675,1,0.0000,0.2353,0.0238,0.4575,0.0000,0.0000,-0.7295,-0.6000,0.0067
2,248,ANIK,baseline,1692734370565283706,18.8300,17,1,18.8300,0.1629,1,-0.0153,0.2270,0.0238,0.4492,0.0000,0.0000,-0.6169,-0.6000,0.0067
2,275,APOG,baseline,1692734348917827273,49.9000,64,0,49.9000,0.1069,0,0.0000,0.1528,0.0000,0.2222,0.0000,0.1250,-1.0000,0.3846,0.0027
2,354,VCEL,toxicity,1692734303712539169,32.6500,10,1,32.6600,0.1888,1,0.0000,0.2758,0.0833,0.4121,0.0000,0.0000,0.3548,1.0000,0.0034
2,354,VCEL,baseline,1692734303712539169,32.6500,10,1,32.6600,0.1888,1,0.0000,0.2758,0.0833,0.4121,0.0000,0.0000,0.3548,1.0000,0.0034
2,354,VCEL,baseline,1692734335885211229,32.6600,22,1,32.6650,0.1877,1,-0.0198,0.2091,0.1111,0.5455,0.0000,0.0000,0.6429,0.5000,0.0035
2,354,VCEL,baseline,1692734390840928303,32.6400,1,0,32.6350,0.2197,1,0.0000,0.4351,0.0813,0.1961,0.0000,0.0000,-0.2686,3.5000,0.0026
2,354,VCEL,baseline,1692734391451604430,32.6400,1,0,32.6350,0.2120,1,0.0000,0.4334,0.0661,0.1692,0.0000,0.0000,-0.2727,3.5000,0.0026
2,354,VCEL,baseline,1692734391451647920,32.6400,98,0,32.6350,0.2120,1,0.0000,0.4334,0.0661,0.1692,0.0000,0.0000,-0.5328,3.5000,0.0026
2,354,VCEL,baseline,1692734392382715955,32.6400,100,0,32.6350,0.2162,1,0.0000,0.4346,0.0790,0.1774,0.0000,0.0000,-0.6578,3.5000,0.0026
2,354,VCEL,baseline,1692734392389987641,32.6400,9,0,32.6350,0.2134,1,0.0000,0.4291,0.0780,0.1746,0.0000,0.0000,-0.6658,3.5000,0.0026
2,354,VCEL,baseline,1692734392578619421,32.6400,18,0,32.6350,0.2134,1,0.0000,0.4291,0.0780,0.1746,0.0000,0.0000,-0.6808,3.5000,0.0026
2,354,VCEL,baseline,1692734393283493036,32.6400,30,0,32.6350,0.2134,1,0.0000,0.4291,0.0780,0.1746,0.0000,0.0000,-0.7030,3.5000,0.0026
